gene	locus_tag	transcript_ID	kali320	kali310	kali355	kali351	kali357	kali244	kali326	kali334	kali373	kali308	kali388	kali448	kali322	kali189	kali148	kali262	kali371	kali391	kali224	kali383	kali170	kali443	kali459	kali400
cds1089	PFE1285w	XM_001351778.1	25.37870022	0	2.975724932	2.657564057	5.039727954	0.774398234	22.95596745	3.094549841	0	16.81930316	0	2.63390547	0	0.906639995	0	0	0	0	0	0.230323737	0	0.649013875	0	0.842288188
cds109	PFA_0590w	XM_001351014.1	42.2978337	157.8600264	80.34457315	69.09666549	483.8138836	134.7452927	482.0753165	436.3315276	1.154485681	571.8563074	45.22342164	489.9064174	1.778894381	15.86619991	0.911991701	1.411041194	1.298271534	0	0	0.460647473	0.907631095	0.649013875	0.240239377	0.842288188
cds1090	PFE1290w	XM_002808667.1	0	0	2.975724932	0	0	0.774398234	22.95596745	6.189099682	0	0	0	3.950858205	0.444723595	0	0	0	0	0	0	0	0	0	0	0
cds1091	PFE1295c	XM_001351780.1	33.83826696	21.332436	8.927174795	10.63025623	45.35755159	28.65273466	41.32074142	17.02002413	0	12.61447737	12.22254639	18.43733829	0.444723595	3.62655998	0.303997234	0.352760298	0	1.710308693	0	0.460647473	0.907631095	0	0.960957508	0.561525458
cds1092	PFE1300w	XM_001351781.1	4.22978337	6.399730799	5.951449863	2.657564057	10.07945591	5.420787638	55.09432189	18.56729905	0	6.307238685	3.666763916	11.85257462	0	0.453319998	0	0	0	0	0	0	0	0	0.240239377	0
cds1093	PFE1305c	XM_002808668.1	21.14891685	4.2664872	0	7.972692172	30.23836773	17.03676115	64.27670887	7.736374602	0	37.84343211	17.11156494	28.97296017	2.223617977	7.706439958	2.735975103	2.11656179	3.245678835	7.411337671	0	1.612266156	0.907631095	3.245069377	3.1231119	1.123050917
cds1094	PFE1310c	XM_001351783.1	21.14891685	40.5316284	29.75724932	39.86346086	25.19863977	39.49430993	32.13835444	57.24917206	51.95185564	18.92171606	45.22342164	42.14248752	47.14070111	68.90463963	47.11957122	51.15024327	57.77308327	63.85152455	64.66219193	59.19320029	60.81128335	69.44448467	56.69649295	53.62568129
cds1095	PFE1315w	XM_001351784.1	0	0	2.975724932	2.657564057	0	0	13.77358047	1.54727492	0	0	0	0	0.889447191	1.359959993	0.607994467	0	0.649135767	1.710308693	0.910735098	0	0	0	1.201196885	1.403813646
cds1096	PFE1320w	XM_001351785.1	181.8806849	142.9273212	232.1065447	212.6051246	85.67537522	142.4892751	142.3269982	154.727492	226.2791934	121.9399479	167.4488855	151.4495645	318.8668179	267.9121185	207.3261134	214.8310217	223.9518396	247.9947605	394.3482973	285.831757	186.0643744	272.5858277	212.3716092	236.9637435
cds1097	PFE1325w	XM_001351786.1	50.75740044	68.26379519	17.85434959	103.6449982	201.5891182	44.91509757	321.3835444	64.98554666	1.154485681	208.1388766	114.891936	60.57982581	8.894471907	2.719919985	1.519986169	4.938644177	6.491357671	17.67318983	0	17.27428024	4.538155474	0	2.642633146	1.123050917
cds1098	PFE1330c	XM_001351787.1	12.68935011	14.9327052	5.951449863	2.657564057	95.75483113	17.03676115	45.91193491	17.02002413	2.308971362	54.66273527	11.00029175	18.43733829	3.557788763	1.81327999	3.343969571	3.174842686	1.947407301	3.420617387	0.910735098	2.303237365	2.722893284	1.298027751	2.882872523	4.492203668
cds1099	PFE1335c	XM_001351788.1	164.9615514	213.32436	56.5387737	151.4811513	115.9137429	170.3676115	87.23267633	99.02559491	80.81399766	149.2713155	332.4532618	107.9901243	95.615573	36.7189198	125.5508575	67.72997729	55.1765402	51.8793637	20.03617215	71.17003458	89.85547838	32.45069377	135.0145298	64.57542773
cds11	PFA_0080c	XM_001350913.1	0	4.2664872	2.975724932	0	0	1.548796468	87.23267633	0	1.154485681	2.102412895	0	0	0	0.906639995	0	0	0	0	0	0	0	0	0	0
cds110	PFA_0610c	XM_001351015.1	42.2978337	2.1332436	59.51449863	0	0	36.396717	0	3.094549841	25.39868498	2.102412895	4.889018555	6.584763675	45.36180672	91.11731951	42.55961272	38.45087252	75.29974898	86.65564047	234.9696552	64.49064623	70.79522539	59.70927654	29.78968274	46.88737578
cds1100	PFE1340w	XM_001351789.1	109.9743676	125.8613724	35.70869918	140.850895	50.39727954	82.86061104	55.09432189	83.55284571	65.80568381	35.74101922	205.3387793	57.94592034	59.14823818	38.98551979	55.32749653	54.32508595	51.2817256	55.87008398	31.87572842	52.28348819	67.16470101	55.81519329	69.90965869	61.48703771
cds1101	PFE1345c	XM_001351790.1	54.98718381	2.1332436	20.83007452	7.972692172	50.39727954	5.420787638	119.3710308	77.36374602	4.617942723	27.33136764	6.111273194	64.53068402	2.223617977	4.079879978	0.607994467	0.352760298	2.596543068	5.701028978	3.64294039	0.460647473	2.722893284	2.596055502	0.240239377	1.123050917
cds1102	PFE1350c	XM_001351791.1	63.44675055	70.39703879	86.29602301	39.86346086	40.31782363	67.37264636	64.27670887	55.70189714	95.82231151	39.94584501	53.77920411	26.3390547	103.1758741	105.6235594	113.6949654	107.591891	116.8444381	128.273152	28.23278803	117.6954294	118.8996734	148.6241775	123.002561	100.2322943
cds1103	PFE1355c	XM_001351792.1	29.60848359	85.32974399	65.46594849	82.38448578	125.9931989	60.40306225	82.64148284	68.0800965	90.0498831	107.2230576	85.55782472	90.86973872	43.13818875	15.86619991	64.14341631	24.34046059	29.86024529	29.07524779	5.464410586	43.99183368	28.13656394	7.13915263	64.14391364	20.49567924
cds1104	PFE1360c	XM_001351793.2	71.90631729	12.7994616	53.56304877	15.94538434	60.47673545	50.33588521	22.95596745	18.56729905	41.56148451	27.33136764	48.89018555	19.75429103	58.70351458	125.1163193	57.15147994	53.97232565	94.12468623	75.82368541	125.6814435	70.47906337	86.224954	107.0872894	70.63037682	54.18720674
cds1105	PFE1365w	XM_001351794.1	114.204151	91.72947479	107.1260975	66.43910143	80.63564727	131.6476998	36.72954793	89.74194539	146.6196815	109.3254705	81.8910608	65.84763675	133.4170786	228.0199588	138.6227386	146.7482841	199.9338163	133.4040781	209.4690724	178.2705721	179.7109568	241.4331617	110.7503528	138.4160255
cds1106	PFE1370w	XM_001351795.1	393.3698534	200.5248984	419.5772153	271.0715338	367.9001407	412.7542587	234.150868	332.6641079	576.0883547	565.5490688	275.0072937	297.6313181	396.2487234	598.8357168	373.308603	636.7323386	556.9584882	417.8854241	303.2747875	372.8941294	428.4018767	618.5102233	325.7645951	350.3918861
cds1107	PFE1375c	XM_002808669.1	33.83826696	19.1991924	11.90289973	13.28782029	20.15891182	17.03676115	73.45909585	43.32369777	1.154485681	29.43378053	13.44480103	46.09334573	4.447235953	5.893159968	4.863955739	3.174842686	3.894814603	3.420617387	7.285880781	2.994208575	10.89157314	5.192111004	5.765745046	8.142119148
cds1108	PFE1390w	XM_001351797.1	198.7998184	110.9286672	258.888069	71.75422955	115.9137429	167.2700185	91.82386982	145.4438425	220.506765	96.71099317	140.5592835	94.82059692	221.4723505	268.3654385	194.8622268	232.8217969	283.6723302	276.4999054	257.7380326	196.696471	213.2933073	311.5266602	181.1404902	194.0070459
cds1109	PFE1395c	XM_001351798.1	42.2978337	34.1318976	20.83007452	13.28782029	25.19863977	16.26236291	18.36477396	15.4727492	5.772428404	25.22895474	24.44509278	25.02210197	21.79145617	15.41287992	27.0557538	26.10426208	22.07061608	27.36493909	10.92882117	28.56014333	32.67471941	23.36449952	31.95183713	21.89949288
cds111	PFA_0615w	XM_001351016.1	0	0	0	0	0	0	0	0	0	0	0	2.63390547	5.336683144	6.799799963	2.127980636	0.705520597	7.789629205	3.420617387	10.92882117	2.763884838	3.630524379	1.298027751	1.441436262	1.965339105
cds1110	PFE1400c	XM_001351799.2	160.7317681	187.7254368	246.9851693	212.6051246	176.3904784	185.8555762	188.2389331	207.3348393	199.7260228	161.8857929	198.0052515	188.3242411	278.3969707	339.0833582	187.8702904	254.3401751	355.7264004	300.4442271	318.7572842	254.7380526	251.4138132	338.1362291	214.5337636	277.3935765
cds1111	PFE1405c	XM_001351800.1	245.3274354	283.7213988	327.3297425	385.3467883	322.5425891	405.7846746	293.8363834	293.9822349	481.4205289	359.512605	342.2312989	374.0145768	381.5728448	383.0553979	404.9243153	376.7479987	358.9720792	327.2390633	396.1697675	361.1476189	403.8958371	493.8995592	387.0256362	369.4837517
cds1113	PFE1415w	XM_001351802.1	16.91913348	0	0	7.972692172	0	1.548796468	45.91193491	6.189099682	0	6.307238685	0	11.85257462	0	0	0	0	0	0	0.910735098	0	0	0	0.240239377	0
cds1115	PFE1425c	XM_002808670.1	46.52761707	31.998654	56.5387737	23.91807652	50.39727954	43.3663011	27.54716095	35.58732317	50.79736996	46.25308369	51.33469483	35.55772385	62.26130335	64.82475965	48.63955739	50.44472267	122.68666	82.09481728	94.71645015	40.53697763	76.24101196	108.3853172	36.03590654	40.71059574
cds1116	PFE1430c	XM_001351805.1	38.06805033	72.53028239	83.32029808	23.91807652	10.07945591	68.14704459	68.86790236	75.8164711	69.26914085	48.35549659	61.11273194	36.87467658	80.05024716	87.94407952	33.13569847	58.91096983	78.54542782	49.02884921	81.96615878	81.9952502	52.64260349	95.40503969	88.40809071	68.78686867
cds1117	PFE1435c	XM_001351806.1	84.5956674	87.46298759	80.34457315	50.49371709	105.834287	82.0862128	87.23267633	80.45829586	93.51334015	100.915819	52.55694947	98.77145513	101.8417033	94.29055949	107.0070263	78.31278624	118.1427096	90.07625785	222.2193638	122.5322278	122.5301978	136.9419277	92.73239949	138.1352628
cds1118	PFE1440c	XM_002808671.1	21.14891685	0	5.951449863	2.657564057	5.039727954	1.548796468	50.5031284	17.02002413	0	18.92171606	4.889018555	19.75429103	5.781406739	7.253119961	1.519986169	3.527602984	9.737036506	6.271131876	8.196615878	0.69097121	0.907631095	4.543097128	2.882872523	3.369152751
cds1119	PFE1445c	XM_001351808.1	126.8935011	185.5921932	160.6891463	188.6870481	125.9931989	144.8124698	142.3269982	181.0311657	166.245938	172.3978574	150.3373206	187.0072884	235.2587819	326.8437182	189.0862794	221.5334674	280.4266514	290.7524779	368.8477145	231.0147077	274.1045906	382.9181865	217.4166361	264.478491
cds112	PFA_0620c	XM_001351017.1	5655.220365	11233.6608	1002.819302	16120.78357	3497.5712	4931.367954	6133.834504	6634.714859	673.0651519	992.3388865	6040.382425	8382.404159	352.6658111	645.0743565	369.0526417	658.9562374	190.8459155	442.3998487	62.84072173	365.5237699	193.3254232	35.69576315	396.3949719	162.0000948
cds1120	PFE1450c	XM_001351809.1	0	2.1332436	0	2.657564057	10.07945591	3.097592936	0	10.83092444	0	10.51206448	1.222254639	10.53562188	0	0.453319998	0	0	0	0.570102898	0	0	0	0	0.720718131	0
cds1122	PFE1460w	XM_001351811.1	8.45956674	0	5.951449863	2.657564057	40.31782363	11.61597351	13.77358047	15.4727492	0	37.84343211	9.77803711	7.90171641	0.444723595	0	0	0.352760298	0	1.140205796	0.910735098	0.460647473	0	0	0.480478754	0
cds1123	PFE1465w	XM_002808672.1	46.52761707	46.9313592	32.73297425	39.86346086	156.2315666	44.91509757	96.41506331	60.3437219	3.463457042	142.9640769	40.33440308	57.94592034	9.783919097	5.893159968	6.687939141	2.469322089	1.298271534	2.280411591	0	2.763884838	0.907631095	0	5.765745046	2.807627292
cds1124	PFE1470w	XM_001351813.1	63.44675055	31.998654	17.85434959	39.86346086	40.31782363	17.03676115	55.09432189	43.32369777	4.617942723	25.22895474	68.44625977	18.43733829	15.56532584	10.87967994	28.57573997	18.69629581	28.56197375	34.20617387	3.64294039	12.43748177	16.3373597	12.98027751	20.42034704	26.95322201
cds1125	PFE1480c	XM_001351814.1	8.45956674	2.1332436	0	0	20.15891182	0	13.77358047	1.54727492	0	6.307238685	1.222254639	2.63390547	0	0	0	0	0	0	0	0	0	0	0	0
cds1126	PFE1485w	XM_001351815.1	4.22978337	0	2.975724932	0	70.55619136	4.646389404	59.68551538	18.56729905	0	44.1506708	0	17.12038556	0.444723595	0	0.607994467	0.352760298	0	0	0	0.230323737	0.907631095	0	0	0
cds1127	PFE1490c	XM_001351816.1	118.4339344	72.53028239	136.8833469	69.09666549	45.35755159	82.86061104	78.05028934	61.89099682	147.7741671	56.76514817	103.8916443	57.94592034	168.9949662	239.3529587	147.4386583	158.389374	176.5649286	180.1525157	240.4340658	178.7312195	181.5262189	237.5390784	151.8312862	195.6916223
cds1128	PFE1500c	XM_001351818.1	33.83826696	2.1332436	41.66014904	0	30.23836773	42.59190287	0	29.39822349	72.73259789	18.92171606	6.111273194	15.80343282	67.59798649	72.07787961	60.79944674	103.3587674	85.03678549	87.22574336	37.340139	81.9952502	98.93178932	84.37180381	54.53433856	50.81805399
cds1129	PFE1505w	XM_001351819.1	33.83826696	57.59757719	62.49022356	37.2058968	40.31782363	45.68949581	27.54716095	43.32369777	43.87045587	75.68686422	42.77891236	48.7272512	57.3693438	64.37143965	51.07153526	56.44164774	58.42221904	51.3092608	40.98307939	55.5080205	56.27312787	67.49744305	53.57338105	51.66034218
cds113	PFA_0625w	XM_001351018.1	29.60848359	8.532974399	23.80579945	0	0	6.195185872	9.182386982	7.736374602	1.154485681	14.71689027	14.66705567	10.53562188	0	6.799799963	11.24789765	1.763801492	9.087900739	1.710308693	339.7041914	2.072913629	0.907631095	3.245069377	0.480478754	2.246101834
cds1130	PFE1510c	XM_001351820.1	0	2.1332436	0	0	15.11918386	1.548796468	9.182386982	3.094549841	0	2.102412895	1.222254639	5.26781094	0	0	0	0	0	0	0	0	0	0	0	0
cds1131	PFE1515w	XM_002808673.1	0	0	2.975724932	0	0	2.323194702	36.72954793	10.83092444	1.154485681	2.102412895	0	5.26781094	0	0	0	0	0	0	0	0	0	0.649013875	0	0
cds1132	PFE1520c	XM_001351822.1	16.91913348	21.332436	0	2.657564057	0	6.195185872	27.54716095	13.92547428	0	14.71689027	2.444509278	6.584763675	0	1.81327999	0.911991701	0	0	1.140205796	0	0	0	0	0	0
cds1133	PFE1525w	XM_002808674.1	0	0	0	0	0	1.548796468	0	1.54727492	0	0	0	3.950858205	0	1.359959993	0	0	0	0	0	0	0	0	0	0
cds1134	PFE1530c	XM_001351824.1	42.2978337	38.3983848	53.56304877	39.86346086	20.15891182	42.59190287	64.27670887	37.13459809	51.95185564	39.94584501	42.77891236	43.45944026	51.14321346	55.3050397	38.30365145	52.91404476	40.89555333	46.17833472	48.26896017	49.98025082	60.81128335	41.53688803	32.19207651	40.99135847
cds1135	PFE1535w	XM_001351825.1	50.75740044	53.33108999	50.58732384	47.83615303	50.39727954	58.07986755	36.72954793	64.98554666	56.56979836	48.35549659	68.44625977	44.77639299	73.82411683	63.46479966	75.69531119	77.96002594	43.49209639	68.98245063	15.48249666	73.70359569	58.08839006	54.51716554	91.53120261	83.38653059
cds1136	PFE1540w	XM_002808675.1	50.75740044	2.1332436	5.951449863	0	20.15891182	3.097592936	169.8741592	30.94549841	0	14.71689027	3.666763916	35.55772385	1.334170786	0	0	0.705520597	0	2.850514489	0	0.69097121	0	1.298027751	0	0.280762729
cds1137	PFE1545c	XM_001351827.1	38.06805033	4.2664872	11.90289973	5.315128115	10.07945591	3.097592936	82.64148284	32.49277333	0	10.51206448	1.222254639	22.3881965	0.889447191	0.906639995	0.911991701	0.705520597	0.649135767	0.570102898	0	1.381942419	0	1.298027751	1.681675638	0
cds1138	PFE1550w	XM_001351828.1	42.2978337	66.13055159	77.36884822	61.12397332	30.23836773	45.68949581	82.64148284	55.70189714	85.43194038	25.22895474	36.66763916	43.45944026	84.05275952	60.74487967	77.51929459	84.66247161	72.70320591	78.6741999	13.66102646	80.38298405	55.36549678	85.66983156	79.99971252	74.12136052
cds1139	PFE1555c	XM_001351829.1	8.45956674	0	2.975724932	0	5.039727954	0	22.95596745	7.736374602	0	2.102412895	1.222254639	9.218669145	3.113065167	0	6.079944674	1.411041194	1.298271534	0.570102898	0	4.376150994	2.722893284	1.298027751	8.648617569	2.246101834
cds114	PFA_0630c	XM_002808567.1	97.2850175	177.0592188	80.34457315	29.23320463	473.7344277	222.2522932	500.4400905	255.3003619	16.16279953	664.3624748	37.8898938	372.697624	0.444723595	47.59859974	3.343969571	2.822082387	0.649135767	2.280411591	8.196615878	0.460647473	2.722893284	3.245069377	3.363351277	1.403813646
cds1141	PFE1565w	XM_001351831.1	0	0	0	0	0	0.774398234	0	1.54727492	0	8.40965158	0	1.316952735	0	0	0	0	0	0	0	0	0	0	0	0
cds1142	PFE1570c	XM_001351832.1	67.67653392	59.73082079	142.8347967	74.4117936	50.39727954	61.17746049	36.72954793	71.17464634	111.985111	33.63860632	33.00087525	121.1596516	107.6231101	140.9825192	115.822946	86.07351281	90.22987162	118.0112998	76.5017482	155.9291696	113.4538868	96.70306744	86.72641507	137.8545001
cds1143	PFE1590w	XM_001351833.1	2427.895654	2525.760422	1856.852357	2957.868796	8068.604455	5630.649559	4733.520489	4765.606755	985.9307714	9488.189395	2651.070312	8475.907803	1452.911986	2165.509628	1435.474938	1494.998145	1292.429312	1461.173727	100.1808607	1111.312029	1222.579085	1370.717305	1483.718392	915.5672601
cds1144	PFE1595c	XM_001351834.1	12.68935011	29.8654104	29.75724932	23.91807652	15.11918386	16.26236291	9.182386982	24.75639873	60.0332554	10.51206448	61.11273194	17.12038556	11.11808988	42.15875977	33.74369294	11.64108985	42.84296063	10.83195506	5.464410586	33.62726553	15.42972861	50.62308228	65.10487115	32.00695113
cds1145	PFE1600w	XM_001351835.1	4305.91947	8313.250308	470.1645392	5660.611442	982.7469511	2542.349402	2727.168934	3125.495339	138.5382817	1154.224679	7481.420644	3393.787198	49.80904268	414.3344778	32.83170124	28.57358417	14.28098688	6.271131876	27.32205293	6.449064623	29.04419503	1.947041626	33.15303402	53.34491856
cds1146	PFE1605w	XM_001351836.1	1188.569127	3304.394336	294.5967682	2389.150087	488.8536116	1034.596041	1478.364304	1548.822195	28.86214202	622.3142169	1799.158828	1788.421814	7.115577525	133.2760793	5.77594744	4.233123581	0	0.570102898	7.285880781	1.842589892	6.353417663	0.649013875	5.765745046	2.246101834
cds1147	PFE1610w	XM_001351837.1	16.91913348	29.8654104	8.927174795	5.315128115	50.39727954	25.55514172	68.86790236	41.77642285	0	63.07238685	7.333527833	32.92381838	0	2.266599988	0	0	0	0	0	0	0	0	0	0
cds1148	PFE1615c	XM_002808676.1	50.75740044	177.0592188	41.66014904	10.63025623	35.27809568	256.3258155	376.4778663	151.6329422	0	300.645044	48.89018555	243.636256	0	17.22615991	0	0.352760298	0	0	2.732205293	0	4.538155474	0	0.240239377	0.280762729
cds115	PFA_0635c	XM_001351020.1	169.1913348	21.332436	297.5724932	55.8088452	45.35755159	247.8074349	18.36477396	68.0800965	287.4669345	60.96997396	78.22429688	39.50858205	384.2411864	744.351436	375.1325864	373.2203957	579.67824	500.5503443	1389.781759	452.5861423	482.8597424	679.5175276	348.1068572	499.7576581
cds1150	PFE1640w	XM_001351840.1	0	2.1332436	17.85434959	2.657564057	136.0726548	35.62231876	18.36477396	10.83092444	4.617942723	147.1689027	18.33381958	10.53562188	237.9271235	11.33299994	5.471950207	70.90481998	0.649135767	3.420617387	4.553675488	4.376150994	0.907631095	22.06647176	45.88572099	11.23050917
cds1151	PFF0010w	XM_960904.1	8.45956674	0	0	45.17858897	0	0.774398234	4.591193491	6.189099682	0	0	2.444509278	1.316952735	5.781406739	0	24.92777316	16.22697373	0	0.570102898	0	2.303237365	0	2.596055502	1.441436262	1.965339105
cds1152	PFF0015c	XM_960905.1	0	0	2.975724932	0	0	0	36.72954793	23.20912381	0	16.81930316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cds1153	PFF0020c	XM_960906.1	0	0	0	0	0	0	0	1.54727492	0	0	0	1.316952735	5.781406739	0	0	0.705520597	0	0	0	0.921294946	0	0	0.240239377	0.561525458
cds1154	PFF0025w	XM_960907.1	0	0	0	0	0	0	0	4.641824761	0	0	0	14.48648009	0	0	0	0	0	0	0	0	0	0	0	0
cds1155	PFF0035c	XM_960908.1	0	12.7994616	0	0	0	0	0	0	0	4.20482579	0	2.63390547	0	0	0	0	0	0	0	0	0	0	0	0
cds1156	PFF0050c	XM_960909.1	0	0	0	0	0	0	0	0	0	0	0	5.26781094	0.444723595	0	0	0	0.649135767	0.570102898	10.01808607	0	0	0	0	0
cds1157	PFF0055w	XM_960910.1	0	0	0	0	0	0	0	0	1.154485681	0	0	0	0	0.906639995	0	0	0	0	1.821470195	0	0	0	0	0.842288188
cds1158	PFF0060w	XM_960911.1	0	0	8.927174795	0	80.63564727	23.23194702	68.86790236	6.189099682	0	4.20482579	6.111273194	18.43733829	0	0	0	0	0	0	0	0	0	0	0	0
cds116	PFA_0640c	XM_001351021.1	4.22978337	0	8.927174795	0	5.039727954	2.323194702	4.591193491	1.54727492	1.154485681	6.307238685	0	7.90171641	0	2.719919985	2.127980636	0	1.947407301	0.570102898	69.21586742	0.230323737	0	1.298027751	0	1.403813646
